%eval_id interface            finthick           wallthick            finwidth           wallwidth          deltatheta            deltaphi       obj_fn_1       obj_fn_2       obj_fn_3       obj_fn_4 
1           MOGA_E    3.11488858010382    9.66396012746914                   9                   3                   2                   5            0.541064                 inf                 inf             467.918 
2           MOGA_E    3.75965212367459      9.278656334746                  12                   3                   4                   5            0.449592         13990900000           21.464369             787.106 
3           MOGA_E    4.08641542638019    4.69211368108732                   2                  12                   9                   2                 inf                 inf                 inf                 inf 
4           MOGA_E    4.44543542314574    5.08609454989717                   9                   2                   9                   9            0.326068                 inf                 inf             822.923 
5           MOGA_E    4.60708400914775    3.69764551552834                  10                  11                   5                   5            0.319664         16347130000           23.878786             802.216 
6           MOGA_E    4.67127534359287    5.91530972668683                   6                   5                   4                   5            0.424725                 inf                 inf             609.761 
7           MOGA_E     4.7509742173138    6.98370841982947                   7                  10                   9                   4                 inf                 inf                 inf                 inf 
8           MOGA_E    5.07394351441131    3.68583007468182                   1                  12                   3                   9            0.830468                 inf                 inf             372.161 
9           MOGA_E     5.3363415414171    5.49275531037373                   8                   1                   4                  10             0.38784        200766200000           10.750558             579.482 
10          MOGA_E    5.36422011599141    3.16085867125581                  10                  12                   3                  10            0.539202          3981654000            7.683175             648.284 
11          MOGA_E    5.41165858666024    6.07635901080275                   5                   5                   5                   2                 inf                 inf                 inf                 inf 
12          MOGA_E    5.58364090676589    6.17380106177824                   3                  12                   4                  10            0.834634                 inf                 inf             967.943 
13          MOGA_E    5.61746880114892    6.81357054170853                   7                  12                   2                   4             0.67997          5254720000           14.972069             690.629 
14          MOGA_E     5.9481646539402    5.83745799392343                   3                   8                   9                   4                 inf                 inf                 inf                 inf 
15          MOGA_E    6.08545636389659    4.47710252994537                  10                  10                   8                   9            0.359408          2890007000           13.451072             1581.24 
16          MOGA_E    6.35557313047143    6.60326437074843                   9                   9                  10                   4                 inf                 inf                 inf                 inf 
17          MOGA_E    6.74496586702064    9.81714257216879                   6                   4                   4                   2            0.379779          6473711000            70.06194             1056.57 
18          MOGA_E    7.34579343970203    11.7858033602991                  10                   4                   2                   6            0.481865                 inf                 inf             952.942 
19          MOGA_E    7.74938677146537    7.58849582569138                  10                   6                   9                   5            0.283775                 inf                 inf             2697.86 
20          MOGA_E    8.15198508750274     3.1342829964749                   8                   3                  10                   8             0.28709          2856737000           20.981496             2058.83 
21          MOGA_E    8.47269492525267    7.29953836803303                   9                  12                   2                   6            0.559878                 inf                 inf              1042.9 
22          MOGA_E    8.49138653999725    11.8088053980883                   2                  10                   4                   3            0.903655                 inf                 inf             2342.96 
23          MOGA_E    8.52315858403368    8.27815800592218                   3                   5                   2                  10            0.657043         49710870000            3.967902              619.18 
24          MOGA_E    8.53458906502211    8.89842308214792                   2                   6                   5                   8            0.731674          3845397000            7.497125             1252.82 
25          MOGA_E    9.18991326177023    3.29806743808932                   9                   5                   5                   9            0.353405          4917570000           11.717884             1508.02 
26          MOGA_E    9.19505175398432    9.64298949001496                   5                   6                   3                   8            0.535222         30678920000             4.24783             1213.84 
27          MOGA_E    9.63534941460721    5.60945903351971                   4                   7                   5                   5            0.263574          7007517000           13.514068             1199.89 
28          MOGA_E    9.79696172792323    7.67583993807241                  11                   4                   3                   4            0.266261          2989186000            13.14654             1485.73 
29          MOGA_E    9.96339481322253    9.68705445420325                   6                   3                   6                   6            0.236168          2001161000           11.246617              1988.8 
30          MOGA_E    10.4589817703045    6.61994540161451                   6                   8                  10                   4                 inf                 inf                 inf                 inf 
31          MOGA_E    10.5017291202684    5.61845377954582                  10                  12                   3                   9            0.493099          1046138000            3.542578             1647.86 
32          MOGA_E    10.7147935702069    8.02803805890867                   6                   4                  10                   9            0.250441           804751600            8.544278             3314.07 
33          MOGA_E    10.9443897190245    7.44880904557594                   5                   4                  10                   8            0.210746          1461625000           10.779095             3034.68 
34          MOGA_E    11.1054946925051    6.85105307579555                   9                   5                   8                   9             0.32464          1017261000            7.055988             3785.84 
35          MOGA_E    11.3506047969454    11.3339637393756                  10                   6                   4                   2            0.196916          1655564000           49.111656             2976.55 
36          MOGA_E    3.11488858010382    6.85105307579555                   9                   3                   8                   5            0.428506          3049351000           41.884146             811.462 
37          MOGA_E    3.11488858010382    9.66396012746914                   9                   5                   8                   9            0.770898          1583004000           17.340971             1632.77 
38          MOGA_E    3.11488858010382    9.66396012746914                   9                   6                   9                   5            0.776497          2251675000           42.587697             2138.64 
39          MOGA_E    3.75965212367459    11.3339637393756                  12                   3                   4                   2            0.408224          9215608000            99.09157             942.822 
